@relation 'metaData_small_allPerformanceValues-weka.filters.unsupervised.attribute.Remove-R1-48,94-104'

@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute weka.classifiers.bayes.BayesNet numeric
@attribute weka.classifiers.bayes.NaiveBayes numeric
@attribute weka.classifiers.bayes.NaiveBayesMultinomial numeric
@attribute weka.classifiers.functions.Logistic numeric
@attribute weka.classifiers.functions.MultilayerPerceptron numeric
@attribute weka.classifiers.functions.SGD numeric
@attribute weka.classifiers.functions.SMO numeric
@attribute weka.classifiers.functions.SimpleLogistic numeric
@attribute weka.classifiers.functions.VotedPerceptron numeric
@attribute weka.classifiers.lazy.IBk numeric
@attribute weka.classifiers.lazy.KStar numeric
@attribute weka.classifiers.rules.DecisionTable numeric
@attribute weka.classifiers.rules.JRip numeric
@attribute weka.classifiers.rules.OneR numeric
@attribute weka.classifiers.rules.PART numeric
@attribute weka.classifiers.rules.ZeroR numeric
@attribute weka.classifiers.trees.DecisionStump numeric
@attribute weka.classifiers.trees.J48 numeric
@attribute weka.classifiers.trees.LMT numeric
@attribute weka.classifiers.trees.RandomForest numeric
@attribute weka.classifiers.trees.RandomTree numeric
@attribute weka.classifiers.trees.REPTree numeric

@data
0.541607,0.208511,0.091877,0.619316,0.302128,0.119525,0.516732,0.153191,0.011105,0.5,0.148936,0,0.5,0.148936,0,0.5,0.148936,0,0.5,0.148936,0,0.5,0.148936,0,0.529196,0.265957,0.046421,0.5,0.148936,0,0.5,0.148936,0,0.529196,0.265957,0.046421,0.5,0.148936,0,0.5,0.148936,0,0.529196,0.265957,0.046421,83.741007,69.064748,0,83.884892,80.719424,85.035971,85.035971,85.467626,85.611511,78.848921,82.877698,84.892086,85.179856,84.316547,79.856115,85.611511,84.748201,85.467626,85.467626,84.748201,77.985612,84.604317
0.854562,0.223325,0.69665,0.955113,0.148883,0.795661,0.797845,0.42928,0.398331,0.928678,0.210918,0.714036,0.928678,0.210918,0.714036,0.928678,0.210918,0.714036,0.936728,0.119107,0.838123,0.963405,0.116625,0.8399,0.887483,0.17866,0.757869,0.936728,0.119107,0.838123,0.963405,0.116625,0.8399,0.887483,0.17866,0.757869,0.936728,0.119107,0.838123,0.963405,0.116625,0.8399,0.887483,0.17866,0.757869,81.769912,86.725664,50.442478,92.743363,91.150442,0,86.371681,92.566372,0,81.59292,80.530973,84.778761,87.433628,80.707965,89.026549,32.743363,58.40708,90.619469,92.566372,92.389381,83.716814,89.734513
0.951225,0.043937,0.905206,0.979728,0.072056,0.845137,0.872159,0.089631,0.801244,0.955076,0.059754,0.871453,0.955076,0.059754,0.871453,0.955076,0.059754,0.871453,0.937087,0.056239,0.879248,0.965171,0.052724,0.887012,0.934623,0.057996,0.875114,0.937087,0.056239,0.879248,0.965171,0.052724,0.887012,0.934623,0.057996,0.875114,0.937087,0.056239,0.879248,0.965171,0.052724,0.887012,0.934623,0.057996,0.875114,94.285714,92.857143,89.047619,95.357143,96.666667,97.142857,97.261905,97.02381,90.238095,95.119048,94.880952,93.928571,93.809524,89.880952,93.928571,63.095238,89.642857,92.97619,97.02381,96.666667,94.761905,91.428571
0.868679,0.120455,0.727964,0.918855,0.111364,0.74288,0.914784,0.086364,0.810138,0.892665,0.095455,0.785595,0.892665,0.095455,0.785595,0.892665,0.095455,0.785595,0.880884,0.106818,0.755197,0.938829,0.093182,0.788788,0.859793,0.125,0.715629,0.880884,0.106818,0.755197,0.938829,0.093182,0.788788,0.859793,0.125,0.715629,0.880884,0.106818,0.755197,0.938829,0.093182,0.788788,0.859793,0.125,0.715629,90.387597,89.302326,0,91.472868,91.007752,91.007752,87.286822,90.542636,82.635659,88.062016,86.976744,91.007752,89.767442,89.922481,90.387597,68.217054,91.162791,91.627907,89.457364,91.627907,89.767442,91.162791
0.540206,0.71,0.082569,0.624362,0.685,0.121795,0.55022,0.72,0.033135,0.549624,0.7,0.048364,0.549624,0.7,0.048364,0.549624,0.7,0.048364,0.524984,0.76,0.011671,0.545979,0.72,0.04985,0.547399,0.695,0.094639,0.524984,0.76,0.011671,0.545979,0.72,0.04985,0.547399,0.695,0.094639,0.524984,0.76,0.011671,0.545979,0.72,0.04985,0.547399,0.695,0.094639,28.301887,29.433962,21.886792,33.584906,33.207547,0,34.339623,33.207547,0,33.207547,30.566038,28.301887,27.169811,28.301887,30.188679,28.301887,29.056604,32.45283,32.45283,31.698113,26.037736,31.698113
0.528805,0.650407,0.073534,0.5189,0.682927,0.060471,0.582879,0.691057,-0.021096,0.505736,0.699187,0.014809,0.505736,0.699187,0.014809,0.505736,0.699187,0.014809,0.501794,0.682927,0.035024,0.496433,0.666667,-0.032238,0.494964,0.739837,-0.003497,0.501794,0.682927,0.035024,0.496433,0.666667,-0.032238,0.494964,0.739837,-0.003497,0.501794,0.682927,0.035024,0.496433,0.666667,-0.032238,0.494964,0.739837,-0.003497,41.935484,35.483871,17.419355,32.903226,35.483871,0,36.774194,33.548387,0,34.193548,36.129032,40,34.83871,36.129032,40,41.935484,37.419355,38.709677,37.419355,35.483871,35.483871,36.129032
0.853096,0.227273,0.690195,0.96985,0.068182,0.905376,0.797732,0.431818,0.370363,0.800796,0.329545,0.549991,0.800796,0.329545,0.549991,0.800796,0.329545,0.549991,0.768357,0.352273,0.517254,0.824911,0.375,0.456892,0.714559,0.420455,0.420331,0.768357,0.352273,0.517254,0.824911,0.375,0.456892,0.714559,0.420455,0.420331,0.768357,0.352273,0.517254,0.824911,0.375,0.456892,0.714559,0.420455,0.420331,77.142857,94.285714,0,51.428571,67.619048,0,58.095238,65.714286,0,80.952381,47.619048,63.809524,62.857143,61.904762,64.761905,42.857143,58.095238,62.857143,65.714286,81.904762,68.571429,67.619048
0.575241,0.531915,0.161912,0.743847,0.446809,0.388854,0.617497,0.574468,0.121191,0.696505,0.489362,0.323106,0.696505,0.489362,0.323106,0.696505,0.489362,0.323106,0.640397,0.574468,0.216183,0.539294,0.574468,0.017041,0.586974,0.617021,0.138977,0.640397,0.574468,0.216183,0.539294,0.574468,0.017041,0.586974,0.617021,0.138977,0.640397,0.574468,0.216183,0.539294,0.574468,0.017041,0.586974,0.617021,0.138977,68.888889,75.555556,0,57.777778,48.888889,0,57.777778,57.777778,0,53.333333,68.888889,62.222222,60,51.111111,44.444444,55.555556,62.222222,55.555556,57.777778,73.333333,60,53.333333
0.581571,0.531915,0.139194,0.787224,0.297872,0.534982,0.573249,0.553191,0.163014,0.600151,0.553191,0.172647,0.600151,0.553191,0.172647,0.600151,0.553191,0.172647,0.641238,0.468085,0.257184,0.477583,0.574468,0,0.518485,0.638298,0.036227,0.641238,0.468085,0.257184,0.477583,0.574468,0,0.518485,0.638298,0.036227,0.641238,0.468085,0.257184,0.477583,0.574468,0,0.518485,0.638298,0.036227,62,72,0,52,60,0,60,56,0,56,68,66,64,62,52,50,58,60,56,76,46,54
0.812739,0.205128,0.620592,0.921081,0.153846,0.745744,0.601667,0.401709,0.152566,0.710808,0.316239,0.431666,0.710808,0.316239,0.431666,0.710808,0.316239,0.431666,0.739225,0.273504,0.508855,0.663902,0.384615,0.239601,0.77575,0.239316,0.567696,0.739225,0.273504,0.508855,0.663902,0.384615,0.239601,0.77575,0.239316,0.567696,0.739225,0.273504,0.508855,0.663902,0.384615,0.239601,0.77575,0.239316,0.567696,89.677419,82.580645,0,60.645161,72.903226,0,75.483871,77.419355,0,83.225806,63.225806,83.225806,79.354839,78.064516,81.290323,64.516129,63.225806,78.064516,80,90.322581,80.645161,72.258065
0.694434,0.469512,0.393264,0.83755,0.365854,0.537072,0.677093,0.646341,0.133832,0.698438,0.52439,0.321956,0.698438,0.52439,0.321956,0.698438,0.52439,0.321956,0.692235,0.469512,0.391861,0.732046,0.536585,0.308713,0.707767,0.463415,0.407154,0.692235,0.469512,0.391861,0.732046,0.536585,0.308713,0.707767,0.463415,0.407154,0.692235,0.469512,0.391861,0.732046,0.536585,0.308713,0.707767,0.463415,0.407154,72.857143,59.52381,0,48.571429,53.333333,0,44.285714,51.428571,0,68.571429,49.52381,57.619048,64.285714,47.142857,57.142857,30.952381,39.047619,57.619048,51.428571,74.285714,60.952381,60
0.827875,0.235484,0.628102,0.955935,0.167742,0.73039,0.882096,0.225806,0.624567,0.882047,0.180645,0.709748,0.882047,0.180645,0.709748,0.882047,0.180645,0.709748,0.891375,0.2,0.679078,0.925052,0.164516,0.73442,0.81075,0.26129,0.582405,0.891375,0.2,0.679078,0.925052,0.164516,0.73442,0.81075,0.26129,0.582405,0.891375,0.2,0.679078,0.925052,0.164516,0.73442,0.81075,0.26129,0.582405,74.666667,81.333333,0,85.555556,84.666667,0,71.333333,85.111111,0,74.444444,78.222222,79.333333,80.222222,76,81.111111,48.888889,78.888889,81.555556,85.111111,82.444444,79.777778,81.555556
0.734524,0.235484,0.465391,0.877714,0.209677,0.564701,0.822976,0.222581,0.562845,0.856643,0.209677,0.528875,0.856643,0.209677,0.528875,0.856643,0.209677,0.528875,0.818095,0.187097,0.550725,0.8785,0.183871,0.571429,0.691905,0.26129,0.390977,0.818095,0.187097,0.550725,0.8785,0.183871,0.571429,0.691905,0.26129,0.390977,0.818095,0.187097,0.550725,0.8785,0.183871,0.571429,0.691905,0.26129,0.390977,77.142857,77.142857,0,85.714286,85.274725,84.615385,79.78022,85.054945,73.406593,78.681319,80.43956,79.78022,78.461538,74.725275,80,68.131868,77.362637,82.197802,84.835165,83.516484,80.659341,78.681319
0.583272,0.338,0.145182,0.655641,0.265,0.063935,0.554408,0.259,0,0.498697,0.259,0,0.498697,0.259,0,0.498697,0.259,0,0.652692,0.238,0.292933,0.700759,0.19,0.417174,0.52796,0.359,0.056415,0.652692,0.238,0.292933,0.700759,0.19,0.417174,0.52796,0.359,0.056415,0.652692,0.238,0.292933,0.700759,0.19,0.417174,0.52796,0.359,0.056415,74.410774,73.063973,73.670034,73.804714,68.619529,74.410774,74.410774,74.074074,73.602694,68.013468,73.063973,74.410774,81.885522,74.410774,70.23569,74.410774,74.410774,78.383838,77.845118,78.989899,67.878788,81.077441
0.502117,0.849333,0.002347,0.526625,0.812,0.036653,0.506893,0.790667,-0.000171,0.50201,0.778667,0.007788,0.50201,0.778667,0.007788,0.50201,0.778667,0.007788,0.505024,0.852,0.010977,0.52357,0.802667,0.01117,0.499462,0.856,-0.001221,0.505024,0.852,0.010977,0.52357,0.802667,0.01117,0.499462,0.856,-0.001221,0.505024,0.852,0.010977,0.52357,0.802667,0.01117,0.499462,0.856,-0.001221,23.301887,19.150943,0,17.830189,16.415094,0,20.283019,22.075472,0,16.320755,14.528302,23.773585,26.226415,24.245283,18.396226,22.641509,21.603774,16.886792,22.075472,25.943396,13.490566,22.735849
0.501707,0.83,0.000948,0.559778,0.7425,0.081171,0.579303,0.6975,0.052165,0.513581,0.72,0.014736,0.513581,0.72,0.014736,0.513581,0.72,0.014736,0.578148,0.7425,0.111776,0.57793,0.68,0.126476,0.512787,0.815,0.0213,0.578148,0.7425,0.111776,0.57793,0.68,0.126476,0.512787,0.815,0.0213,0.578148,0.7425,0.111776,0.57793,0.68,0.126476,0.512787,0.815,0.0213,28.703704,23.703704,0,18.703704,20.555556,0,25.37037,25.925926,0,16.296296,19.444444,28.518519,37.592593,33.148148,27.777778,29.62963,29.074074,31.666667,25.925926,37.407407,21.111111,31.851852
0.515836,0.645714,0.031379,0.608094,0.567143,0.152369,0.599929,0.564286,0.133131,0.613896,0.568571,0.146854,0.613896,0.568571,0.146854,0.613896,0.568571,0.146854,0.64059,0.461429,0.308341,0.656194,0.517143,0.235916,0.594268,0.541429,0.187679,0.64059,0.461429,0.308341,0.656194,0.517143,0.235916,0.594268,0.541429,0.187679,0.64059,0.461429,0.308341,0.656194,0.517143,0.235916,0.594268,0.541429,0.187679,44.951456,43.009709,0,43.300971,39.61165,0,43.980583,42.524272,0,36.990291,38.640777,47.961165,47.864078,43.68932,48.543689,34.951456,42.524272,51.941748,53.203883,50.097087,43.592233,47.184466
0.588482,0.628,0.163924,0.612477,0.614,0.121517,0.559031,0.614,0.043459,0.60853,0.612,0.090331,0.60853,0.612,0.090331,0.60853,0.612,0.090331,0.664425,0.54,0.279304,0.724991,0.466,0.347796,0.595292,0.612,0.18536,0.664425,0.54,0.279304,0.724991,0.466,0.347796,0.595292,0.612,0.18536,0.664425,0.54,0.279304,0.724991,0.466,0.347796,0.595292,0.612,0.18536,38.591549,38.450704,0,40.422535,36.619718,0,42.112676,40.28169,0,38.450704,30.985915,39.43662,46.478873,40.56338,44.507042,39.43662,39.15493,50.56338,46.619718,50.28169,40.28169,53.098592
0.501822,0.85,0.004898,0.503416,0.827,0.015971,0.549412,0.714,0.094938,0.532426,0.774,0.035477,0.532426,0.774,0.035477,0.532426,0.774,0.035477,0.526864,0.82,0.047321,0.568246,0.751,0.080853,0.504881,0.852,0.009242,0.526864,0.82,0.047321,0.568246,0.751,0.080853,0.504881,0.852,0.009242,0.526864,0.82,0.047321,0.568246,0.751,0.080853,0.504881,0.852,0.009242,29.273356,18.131488,0,17.301038,14.394464,0,21.176471,24.567474,0,13.633218,14.256055,29.273356,28.99654,24.844291,17.923875,24.567474,29.273356,19.446367,27.681661,27.820069,17.854671,26.989619
1,0,1,0.991942,0.066667,0.866332,0.814115,0.175,0.651934,1,0,1,1,0,1,1,0,1,1,0,1,0.996666,0.033333,0.933389,0.983051,0.016667,0.966639,1,0,1,0.996666,0.033333,0.933389,0.983051,0.016667,0.966639,1,0,1,0.996666,0.033333,0.933389,0.983051,0.016667,0.966639,98.181818,100,0,100,100,100,100,100,51.515152,100,100,99.393939,99.393939,77.575758,100,51.515152,80,100,100,100,100,99.393939
0.634101,0.5,0.284331,0.774394,0.396226,0.408843,0.61629,0.556604,0.072382,0.698042,0.45283,0.331933,0.698042,0.45283,0.331933,0.698042,0.45283,0.331933,0.677748,0.490566,0.292063,0.615318,0.518868,0.141005,0.605763,0.537736,0.224091,0.677748,0.490566,0.292063,0.615318,0.518868,0.141005,0.605763,0.537736,0.224091,0.677748,0.490566,0.292063,0.615318,0.518868,0.141005,0.605763,0.537736,0.224091,47.692308,68.461538,46.153846,54.615385,49.230769,0,60,53.076923,0,56.923077,63.076923,51.538462,57.692308,46.153846,54.615385,50,50,50,50,68.461538,44.615385,56.923077
0.689597,0.391156,0.295317,0.832664,0.411565,0.297817,0.749362,0.363946,0.310041,0.73002,0.360544,0.293702,0.73002,0.360544,0.293702,0.73002,0.360544,0.293702,0.626918,0.384354,0.254276,0.687595,0.370748,0.172237,0.668358,0.408163,0.268687,0.626918,0.384354,0.254276,0.687595,0.370748,0.172237,0.668358,0.408163,0.268687,0.626918,0.384354,0.254276,0.687595,0.370748,0.172237,0.668358,0.408163,0.268687,64.197531,63.209877,0,69.135802,64.691358,0,70.123457,70.37037,0,61.975309,62.469136,69.876543,68.395062,66.91358,60.740741,67.901235,65.679012,64.691358,69.382716,70.617284,62.716049,66.666667
0.920005,0.296,0.67075,0.942662,0.296,0.670663,0.709184,0.798,0.101691,0.886869,0.312,0.653022,0.886869,0.312,0.653022,0.886869,0.312,0.653022,0.886869,0.312,0.653022,0.887525,0.308,0.657493,0.873768,0.326,0.63763,0.886869,0.312,0.653022,0.887525,0.308,0.657493,0.873768,0.326,0.63763,0.886869,0.312,0.653022,0.887525,0.308,0.657493,0.873768,0.326,0.63763,75,73.382353,75,74.411765,72.058824,0,74.705882,75.588235,0,73.088235,75.294118,68.088235,71.029412,20.735294,73.970588,11.764706,20.882353,72.5,75.588235,72.352941,71.176471,72.794118
0.822322,0.175362,0.644853,0.818759,0.275362,0.419238,0.85897,0.144928,0.711618,0.835352,0.153623,0.691176,0.835352,0.153623,0.691176,0.835352,0.153623,0.691176,0.835956,0.16087,0.672723,0.85897,0.144928,0.711618,0.771447,0.227536,0.540971,0.835956,0.16087,0.672723,0.85897,0.144928,0.711618,0.771447,0.227536,0.540971,0.835956,0.16087,0.672723,0.85897,0.144928,0.711618,0.771447,0.227536,0.540971,85.686275,72.54902,0,87.156863,85,85.686275,85.882353,86.372549,87.254902,80.098039,77.45098,85.588235,85,85.882353,83.431373,55.392157,85.882353,84.803922,86.372549,87.254902,79.411765,84.901961
0.60789,0.299625,0.211459,0.84497,0.299625,0.371691,0.689151,0.205993,0,0.688851,0.235955,0.220998,0.688851,0.235955,0.220998,0.688851,0.235955,0.220998,0.695154,0.243446,0.229865,0.495455,0.205993,0,0.604331,0.243446,0.218982,0.695154,0.243446,0.229865,0.495455,0.205993,0,0.604331,0.243446,0.218982,0.695154,0.243446,0.229865,0.495455,0.205993,0,0.604331,0.243446,0.218982,74.025974,68.571429,65.974026,77.402597,77.922078,80,80.519481,81.298701,80.519481,68.311688,67.272727,74.805195,78.701299,76.363636,76.883117,80.519481,80.519481,77.402597,81.298701,83.896104,74.025974,78.701299
0.690087,0.298851,0.378913,0.752179,0.287356,0.390244,0.730937,0.264368,0.465973,0.671024,0.344828,0.246101,0.671024,0.344828,0.246101,0.671024,0.344828,0.246101,0.673747,0.298851,0.357751,0.671024,0.344828,0.246101,0.693627,0.287356,0.395329,0.673747,0.298851,0.357751,0.671024,0.344828,0.246101,0.693627,0.287356,0.395329,0.673747,0.298851,0.357751,0.671024,0.344828,0.246101,0.693627,0.287356,0.395329,60.869565,66.956522,0,66.956522,69.565217,66.956522,72.173913,66.956522,60.869565,72.173913,74.782609,74.782609,69.565217,69.565217,64.347826,60.869565,74.782609,66.086957,66.086957,75.652174,66.086957,66.086957
0.583333,0.416667,0.166667,0.784444,0.283333,0.433333,0.6,0.4,0.2,0.553333,0.416667,0.166667,0.553333,0.416667,0.166667,0.553333,0.416667,0.166667,0.575,0.416667,0.166667,0.66,0.366667,0.266667,0.55,0.45,0.1,0.575,0.416667,0.166667,0.66,0.366667,0.266667,0.55,0.45,0.1,0.575,0.416667,0.166667,0.66,0.366667,0.266667,0.55,0.45,0.1,57.5,71.25,62.5,62.5,63.75,66.25,70,67.5,50,47.5,43.75,58.75,56.25,55,53.75,50,57.5,53.75,67.5,62.5,48.75,63.75
0.389423,0.976923,-0.221154,0.622189,0.669231,0.163462,0.633432,0.669231,0.163462,0.692493,0.553846,0.307692,0.692493,0.553846,0.307692,0.692493,0.553846,0.307692,0.692493,0.553846,0.307692,0.5,0.8,0,0.375185,0.992308,-0.240385,0.692493,0.553846,0.307692,0.5,0.8,0,0.375185,0.992308,-0.240385,0.692493,0.553846,0.307692,0.5,0.8,0,0.375185,0.992308,-0.240385,17.333333,30.666667,0,10,8,0,0.666667,39.333333,0,0,28.666667,44,40.666667,43.333333,25.333333,20,36,45.333333,39.333333,0,11.333333,20
0.988936,0.019355,0.978052,0.99241,0.119355,0.86457,0.793161,0.73871,0.150278,0.968694,0.054839,0.937808,0.968694,0.054839,0.937808,0.968694,0.054839,0.937808,0.955846,0.077419,0.912211,0.974089,0.045161,0.948789,0.963142,0.064516,0.926805,0.955846,0.077419,0.912211,0.974089,0.045161,0.948789,0.963142,0.064516,0.926805,0.955846,0.077419,0.912211,0.974089,0.045161,0.948789,0.963142,0.064516,0.926805,89.135802,87.901235,79.753086,98.518519,99.506173,0,75.308642,100,0,100,98.518519,100,91.111111,99.753086,93.580247,13.580247,27.160494,93.82716,100,98.765432,96.296296,99.506173
0.595238,0.403846,0.189911,0.802083,0.211538,0.573134,0.767857,0.25,0.489426,0.767857,0.25,0.489426,0.767857,0.25,0.489426,0.767857,0.25,0.489426,0.767857,0.25,0.489426,0.78869,0.192308,0.615385,0.732143,0.269231,0.461538,0.767857,0.25,0.489426,0.78869,0.192308,0.615385,0.732143,0.269231,0.461538,0.767857,0.25,0.489426,0.78869,0.192308,0.615385,0.732143,0.269231,0.461538,75.384615,76.923077,81.538462,78.461538,81.538462,83.076923,80,75.384615,76.923077,73.846154,76.923077,81.538462,83.076923,80,75.384615,53.846154,78.461538,75.384615,75.384615,84.615385,84.615385,78.461538
0.565655,0.448,0.066915,0.530612,0.448,-0.005458,0.507519,0.408,0.019683,0.494898,0.392,0,0.494898,0.392,0,0.494898,0.392,0,0.517454,0.408,0.019683,0.494898,0.392,0,0.563104,0.424,0.107263,0.517454,0.408,0.019683,0.494898,0.392,0,0.563104,0.424,0.107263,0.517454,0.408,0.019683,0.494898,0.392,0,0.563104,0.424,0.107263,55.294118,56.470588,0,60,50.588235,57.647059,61.764706,57.058824,61.764706,48.235294,52.352941,59.411765,57.058824,52.352941,61.764706,61.764706,60,56.470588,57.058824,50,50.588235,60.588235
0.577803,0.415,0.156147,0.72548,0.325,0.340375,0.693849,0.297,0.401909,0.883658,0.129,0.739506,0.883658,0.129,0.739506,0.883658,0.129,0.739506,0.843022,0.149,0.698285,0.887295,0.141,0.713027,0.746682,0.249,0.494392,0.843022,0.149,0.698285,0.887295,0.141,0.713027,0.746682,0.249,0.494392,0.843022,0.149,0.698285,0.887295,0.141,0.713027,0.746682,0.249,0.494392,83.838384,66.195286,0,67.542088,73.804714,65.252525,66.329966,66.599327,64.983165,56.094276,65.723906,85.050505,87.542088,74.276094,83.030303,55.892256,70.841751,85.993266,86.734007,89.158249,77.104377,85.858586
0.514007,0.47,0.027318,0.562394,0.42,0.08056,0.765068,0.21,0.547414,0.831494,0.2,0.588138,0.831494,0.2,0.588138,0.831494,0.2,0.588138,0.650042,0.34,0.299835,0.771647,0.25,0.455575,0.516978,0.46,0.033613,0.650042,0.34,0.299835,0.771647,0.25,0.455575,0.516978,0.46,0.033613,0.650042,0.34,0.299835,0.771647,0.25,0.455575,0.516978,0.46,0.033613,75.555556,62.962963,0,55.555556,50.37037,54.814815,56.296296,63.703704,53.333333,57.777778,51.111111,77.037037,80.740741,80,68.888889,62.962963,76.296296,75.555556,80.740741,71.851852,71.851852,66.666667
0.845729,0.151575,0.691806,0.920478,0.163386,0.665768,0.878142,0.129921,0.736233,0.876937,0.141732,0.709917,0.876937,0.141732,0.709917,0.876937,0.141732,0.709917,0.848871,0.133858,0.727966,0.900602,0.161417,0.672289,0.828986,0.169291,0.656649,0.848871,0.133858,0.727966,0.900602,0.161417,0.672289,0.828986,0.169291,0.656649,0.848871,0.133858,0.727966,0.900602,0.161417,0.672289,0.828986,0.169291,0.656649,85.503356,82.550336,81.208054,87.651007,87.651007,87.248322,85.503356,86.577181,79.328859,84.026846,83.087248,87.651007,86.845638,85.90604,85.90604,56.375839,87.38255,85.637584,86.979866,87.651007,82.95302,86.979866
0.513855,0.416058,0.015383,0.758535,0.255474,0.387534,0.614918,0.313869,0,0.6143,0.277372,0.180157,0.6143,0.277372,0.180157,0.6143,0.277372,0.180157,0.501361,0.350365,0.026931,0.685181,0.313869,0.275845,0.557397,0.364964,0.119311,0.501361,0.350365,0.026931,0.685181,0.313869,0.275845,0.557397,0.364964,0.119311,0.501361,0.350365,0.026931,0.685181,0.313869,0.275845,0.557397,0.364964,0.119311,71.578947,64.736842,0,73.157895,68.947368,71.052632,71.052632,70,70.526316,58.947368,68.947368,70,65.263158,57.894737,63.684211,71.052632,69.473684,68.421053,66.315789,70,66.842105,73.157895
0.798669,0.215,0.568706,0.763988,0.325,0.348828,0.808678,0.17,0.659284,0.858022,0.18,0.640324,0.858022,0.18,0.640324,0.858022,0.18,0.640324,0.829797,0.145,0.709652,0.841107,0.155,0.688505,0.793164,0.205,0.588271,0.829797,0.145,0.709652,0.841107,0.155,0.688505,0.793164,0.205,0.588271,0.829797,0.145,0.709652,0.841107,0.155,0.688505,0.793164,0.205,0.588271,81.403509,69.473684,0,84.561404,87.017544,83.508772,83.859649,84.210526,82.45614,85.263158,76.140351,80.701754,81.754386,81.403509,82.45614,50.877193,81.403509,82.105263,85.614035,88.421053,80.350877,81.052632
0.574101,0.418,0.149449,0.675779,0.367,0.261558,0.669584,0.325,0.341081,0.880203,0.148,0.699996,0.880203,0.148,0.699996,0.880203,0.148,0.699996,0.826138,0.163,0.67003,0.841889,0.171,0.652778,0.756722,0.24,0.514616,0.826138,0.163,0.67003,0.841889,0.171,0.652778,0.756722,0.24,0.514616,0.826138,0.163,0.67003,0.841889,0.171,0.652778,0.756722,0.24,0.514616,84.377104,62.356902,0,63.636364,77.912458,61.616162,63.569024,62.962963,60.740741,58.989899,66.060606,86.531987,85.521886,73.737374,84.242424,54.882155,67.340067,83.973064,86.329966,88.080808,75.084175,84.983165
0.84093,0.15812,0.677638,0.873354,0.215812,0.561505,0.64253,0.401709,0.200378,0.886668,0.132479,0.733014,0.886668,0.132479,0.733014,0.886668,0.132479,0.733014,0.871792,0.162393,0.670203,0.897513,0.173077,0.650024,0.861058,0.134615,0.725955,0.871792,0.162393,0.670203,0.897513,0.173077,0.650024,0.861058,0.134615,0.725955,0.871792,0.162393,0.670203,0.897513,0.173077,0.650024,0.861058,0.134615,0.725955,77.971014,82.173913,0,75.942029,86.521739,76.666667,76.666667,75.217391,55.942029,87.681159,86.376812,77.246377,87.681159,76.666667,86.956522,55.797101,63.478261,86.231884,86.956522,88.405797,85.942029,85.942029
0.602122,0.333333,0.185596,0.793103,0.238095,0.418283,0.636605,0.404762,0.17552,0.636605,0.404762,0.17552,0.636605,0.404762,0.17552,0.636605,0.404762,0.17552,0.636605,0.404762,0.17552,0.582228,0.404762,0.17552,0.758621,0.285714,0.234043,0.636605,0.404762,0.17552,0.582228,0.404762,0.17552,0.758621,0.285714,0.234043,0.636605,0.404762,0.17552,0.582228,0.404762,0.17552,0.758621,0.285714,0.234043,84.444444,80,0,66.666667,77.777778,80,82.222222,77.777778,66.666667,68.888889,68.888889,75.555556,82.222222,66.666667,77.777778,77.777778,75.555556,77.777778,77.777778,84.444444,68.888889,84.444444
